Date,Close,High,Low,Open,Volume
2004-05-27,26.94491005,27.45494699,26.79790046,27.12192549,79936738
2004-05-28,25.96383667,27.05591411,25.57380878,26.82489748,124708087
2004-05-31,25.78982735,26.33586776,24.75175417,25.89183537,135183145
2004-06-01,26.05384827,26.58188615,25.93084047,26.10185186,87041132
2004-06-02,26.36886978,26.57888508,26.07784943,26.15585566,60172345
2004-06-03,25.70281601,27.13391557,25.38779395,26.76189027,100953502
2004-06-04,26.01184082,26.10184713,25.35779483,25.38179662,86150171
2004-06-07,26.689888,26.97790948,26.10184655,26.10184655,92592591
2004-06-08,27.3169384,27.39494303,26.49188087,26.70189458,101752440
2004-06-09,27.04991722,27.49694842,26.9599109,27.42194422,71929998
2004-06-10,26.86390495,27.12192545,26.70189324,26.93591194,49251190
2004-06-11,25.90383339,26.82189747,25.80182538,26.82189747,66139259
2004-06-14,26.09584808,26.24585969,25.47180469,25.74182205,101537724
2004-06-15,27.03791618,27.15192591,26.04184733,26.10785187,95031444
2004-06-16,26.77089691,27.34994038,26.5578828,27.18192622,63774783
2004-06-17,27.25993729,27.41894698,26.34787063,26.96591488,82664096
2004-06-18,26.68688965,27.24192968,26.47087512,27.24192968,68899444
2004-06-21,26.07184982,26.87590757,25.98484392,26.77389954,81796551
2004-06-22,25.90683556,26.43187459,25.80182871,25.96984127,75524229
2004-06-23,24.67674637,26.1318496,24.55073816,26.1318496,155018820
2004-06-24,25.38479614,25.53180731,24.66174519,24.66174519,165338710
2004-06-25,25.89783478,26.19785638,25.38779949,25.44180232,115239300
2004-06-28,26.50387573,26.57888153,25.83182878,25.83182878,76022618
2004-06-29,26.59688759,26.83690555,26.07485053,26.4018728,97278354
2004-06-30,25.78082848,26.77689895,25.68182087,26.65388955,124211700
2004-07-01,26.3148632,26.39586825,25.80782677,26.36586561,69264875
2004-07-02,26.03584671,26.3058657,25.83183226,26.10185124,79491426
2004-07-05,25.82882881,26.39886936,25.75682344,26.0658447,101090115
2004-07-06,26.30586052,26.3418624,25.72981917,25.84382727,82780221
2004-07-07,26.30586052,26.5818803,26.10184611,26.3418624,102001830
2004-07-08,25.92183685,26.81590083,25.68781977,26.38086814,153627412
2004-07-09,26.3358593,26.47986841,24.00169321,24.00169321,63477442
2004-07-12,26.20685768,26.40187086,25.92783743,26.2218582,40268231
2004-07-13,25.83183289,26.32386728,25.71482434,26.04184819,32930328
2004-07-14,25.08177948,25.98784363,25.00377325,25.98784363,95971686
2004-07-15,25.20778465,25.46580352,24.91676433,25.24378814,104458217
2004-07-16,25.4688015,25.63981285,25.09977498,25.32179034,115001758
2004-07-19,25.42980385,25.73582472,25.33379667,25.56181291,86482216
2004-07-20,25.71482277,27.00191354,25.26179072,27.00191354,141001963
2004-07-21,26.05985069,26.38387414,25.79583093,25.86183707,72609926
2004-07-22,27.29593468,27.47894774,26.28186175,26.64188704,146069233
2004-07-23,27.97698212,28.12399009,27.25093072,27.48194416,123313696
2004-07-26,28.64002609,28.7420341,27.60795392,27.96197832,112749527
2004-07-27,27.90797806,28.98205313,27.7519688,28.80204047,218197562
2004-07-28,28.25600624,28.50202184,27.7219659,27.7219659,115820133
2004-07-29,28.47202301,28.5320251,28.15700083,28.50202405,73375939
2004-07-30,29.33607483,29.43208199,28.50501509,28.50801551,99586042
2004-08-02,29.64810181,29.76210832,29.10506344,29.28207566,99070652
2004-08-03,29.36608124,29.99312509,29.24607387,29.65710318,116550393
2004-08-04,29.5970974,29.6721016,29.01505672,29.46208791,94400616
2004-08-05,30.18214035,30.28414838,29.71110573,29.81611419,88993892
2004-08-06,29.63610077,30.17913915,29.48009151,30.11613665,76737417
2004-08-09,29.53409386,29.71410652,29.17106811,29.52209536,84287991
2004-08-10,29.80411148,29.96912521,29.40208344,29.58509652,65280341
2004-08-11,28.79903984,29.93011964,28.65502909,29.82211077,100072219
2004-08-12,28.51701736,29.03005141,28.27999989,28.81403691,88750034
2004-08-13,28.61602402,28.86204278,28.38201016,28.62202487,103644449
2004-08-16,28.73303413,28.88304573,28.28300255,28.45101349,70141579
2004-08-17,28.7780323,33.30235076,28.56501824,33.30235076,77742905
2004-08-18,28.23500061,28.61002802,28.15999641,28.61002802,61274982
2004-08-19,28.51401901,28.61002618,28.26800025,28.32200468,65585819
2004-08-20,27.80596352,28.56801989,27.7519623,28.53501523,72789714
2004-08-23,27.07691383,27.94397549,26.91190333,27.84197069,113176227
2004-08-24,27.21492577,27.52394703,27.04091398,27.15492369,102024265
2004-08-25,27.48194504,27.53594947,27.02891301,27.24193032,87848276
2004-08-26,27.64395714,27.98297944,27.55995167,27.66195648,91476846
2004-08-27,27.49394798,27.8059697,27.22092858,27.67696106,66799917
2004-08-30,28.03398514,28.10599212,27.667959,27.667959,49092898
2004-08-31,28.54101944,28.61302642,28.08498701,28.08498701,74263440
2004-09-01,28.56201744,28.76603023,28.44800775,28.54101447,46091600
2004-09-02,28.31900597,28.68203168,28.24400177,28.50201903,52386021
2004-09-03,28.43001747,28.4960204,28.11799574,28.37001218,54841722
2004-09-06,28.62803078,28.79604495,28.47502193,28.5080234,39798145
2004-09-07,29.08706093,29.1830681,28.56802595,28.56802595,88353107
2004-09-08,28.96405029,29.22206754,28.86804313,29.22206754,57944664
2004-09-09,29.14406395,29.24607197,28.88004584,29.21007008,71946537
2004-09-10,29.2730732,29.32707763,28.93105046,29.10206183,39998058
2004-09-13,29.45908546,29.69010211,29.11406232,29.45608504,61914508
2004-09-14,29.18306351,29.57308978,29.02705428,29.49208474,50156729
2004-09-15,29.26106834,29.51008751,29.06605681,29.21906561,46630531
2004-09-16,29.45308685,29.51009171,28.96705335,29.31207652,48038479
2004-09-17,30.55116463,30.60216864,29.71110349,29.73510688,116181307
2004-09-20,30.12512589,30.72216853,30.00511855,30.72216853,63388262
2004-09-21,30.45216179,30.54216812,29.85811933,30.0621354,70783527
2004-09-22,30.20913696,30.39215323,30.01112499,30.36214898,80641944
2004-09-23,30.00512886,30.23014469,29.88212106,30.06213372,69288360
2004-09-24,29.93311501,30.40714669,29.70509883,30.00211834,80391671
2004-09-27,29.72610474,29.84311487,29.50408936,29.76210662,49518324
2004-09-28,29.7801075,30.10713129,29.6420976,29.69610203,68248729
2004-09-29,30.86019135,30.99220043,29.63010366,29.83411974,114677444
2004-09-30,31.07620049,31.18720978,30.84218341,30.84218341,85039650
2004-10-01,31.99725914,32.10226756,30.73717093,31.08819486,94983970
2004-10-04,32.77431488,32.96632918,31.9822575,31.9822575,79911306
2004-10-05,32.39628983,32.87032477,32.2402806,32.76231591,53412698
2004-10-06,32.78332138,33.34735947,32.33629022,32.33629022,103549667
2004-10-07,33.53037643,33.86640155,32.83732964,32.99633932,95659486
2004-10-08,33.26935577,33.75239204,33.13134587,33.60238044,57210105
2004-10-11,32.81632614,33.49737443,32.70531684,33.30235966,35896923
2004-10-12,32.10826874,33.11933782,31.9882582,32.8223183,55923086
2004-10-14,32.5763092,32.75632186,32.02426954,32.22228474,62169500
2004-10-15,32.78032684,33.41637202,32.52530676,32.78032684,81406066
2004-10-18,33.04434204,33.33236356,32.76232137,32.94233402,58737538
2004-10-19,33.59337616,33.77638921,33.12234164,33.19434861,77133714
2004-10-20,32.8913269,34.0224067,32.80132059,34.0224067,102341073
2004-10-21,32.35429382,33.17635248,32.19828456,32.95133666,85962610
2004-10-22,32.35429382,32.35429382,32.35429382,32.35429382,0
2004-10-25,32.21027374,32.64230592,32.05426453,32.40228804,119406508
2004-10-26,33.10734558,36.0025499,32.23128258,36.0025499,89558592
2004-10-27,32.43829346,33.24235262,32.29428592,33.15534673,152264923
2004-10-28,32.31829453,32.91233698,32.19828715,32.57931226,118056469
2004-10-29,31.7512455,32.64231058,31.637239,32.46229795,77086687
2004-11-01,31.79325867,32.08127702,31.54423943,31.91626647,68538803
2004-11-02,32.6063118,32.73232001,32.04227046,32.04227046,71018031
2004-11-03,32.62430954,32.78632284,32.29128808,32.69631652,62216919
2004-11-04,32.24028778,35.22249836,32.17428164,33.24235911,85779153
2004-11-05,32.42329788,32.62731071,32.19228123,32.46230019,44382852
2004-11-08,32.54330444,32.963335,32.4622994,32.64231204,58939551
2004-11-09,32.40229416,32.73531882,32.31528826,32.69631651,45152968
2004-11-10,32.66331482,32.79232667,32.49830429,32.49830429,50998492
2004-11-11,32.75631714,33.10734433,32.49829989,32.80432072,80185036
2004-11-12,32.73532104,33.11934654,32.49230268,33.0023396,17702509
2004-11-15,32.73532104,32.73532104,32.73532104,32.73532104,0
2004-11-16,32.69331741,32.82232605,32.25228387,32.82232605,68620518
2004-11-17,32.62730408,32.93332487,32.4772925,32.76231353,49323579
2004-11-18,32.7473259,32.97833938,32.318294,32.70232273,96953003
2004-11-19,31.64324188,32.5823074,31.39722311,32.1322758,123713592
2004-11-22,31.95526886,32.33029633,30.54216811,31.13020971,189682670
2004-11-23,31.70024109,32.12626922,31.32821417,31.98225849,117157022
2004-11-24,30.9111805,31.80224217,30.58415677,31.80224217,115179292
2004-11-25,30.20314217,31.40322877,30.00813058,30.60217303,247558475
2004-11-26,30.20314217,30.20314217,30.20314217,30.20314217,0
2004-11-29,30.59016037,30.78217467,29.22206329,29.88211165,284858794
2004-11-30,31.0252018,31.42422942,30.6681737,30.72217814,158185245
2004-12-01,31.65224075,32.21027798,31.38222181,31.38222181,86882028
2004-12-02,32.52230453,32.64231189,31.50823163,31.86825691,145983386
2004-12-03,32.62430954,32.87632916,31.21720989,31.21720989,104307894
2004-12-06,31.85926247,32.82233157,31.72125253,32.64231889,75261674
2004-12-07,31.0252018,32.10827816,30.6921771,32.10827816,106320902
2004-12-08,30.47016716,31.50223969,30.36515869,31.26222171,104018899
2004-12-09,30.73417854,30.90218949,30.00212625,30.48815976,94423541
2004-12-10,29.95411873,30.78217809,29.74110464,30.78217809,132904782
2004-12-13,30.14313316,30.30214282,29.18306475,29.94211757,137602477
2004-12-14,30.35014534,30.48215759,29.7621039,30.12212914,85411957
2004-12-15,29.70810699,30.34415539,29.54009603,30.34415539,97643799
2004-12-16,29.46807861,29.81910251,29.28506561,29.70209241,99023093
2004-12-17,28.83504486,29.74410939,28.72103514,29.40208343,161103721
2004-12-20,28.84104538,29.32407847,28.32800805,29.10206308,295404841
2004-12-21,29.10206413,29.50409218,28.88604959,29.0120578,154198974
2004-12-22,29.70510483,29.93012062,29.10506163,29.27907342,135207331
2004-12-23,30.38015938,30.55717163,29.85211983,29.92412683,121328109
2004-12-24,31.40622139,31.54423128,30.62316519,30.9021854,131770663
2004-12-27,31.01920128,32.82232828,30.38315613,31.20221436,260987301
2004-12-28,31.6552372,31.74224308,31.1181966,31.19920484,107505941
2004-12-29,31.89225578,32.32728844,31.59823665,31.75424589,97058344
2004-12-30,31.38822746,32.33329391,31.27421774,32.04527237,94488003
2004-12-31,32.02426147,32.15327329,31.53822807,31.87725353,66972340
2005-01-03,32.63331604,32.70232261,32.03027232,32.36629746,96188867
2005-01-04,31.87726021,33.00233926,31.77825261,33.00233926,73639782
2005-01-05,31.79924965,32.00926653,30.97119346,31.56223537,112450407
2005-01-06,31.57423973,32.1922823,31.33721902,31.6822454,91978134
2005-01-07,32.53730392,32.86432774,31.65524327,32.10227445,108134977
2005-01-10,32.05128098,32.87634025,31.86826785,32.71132647,74712197
2005-01-11,31.54723549,32.10227555,31.38822581,32.10227555,59161157
2005-01-12,31.09419823,31.802247,30.90818476,31.74224493,104515537
2005-01-13,31.20821571,31.5472413,31.11221173,31.50223813,79849238
2005-01-14,30.83618164,31.42122265,30.66816751,31.42122265,70329448
2005-01-17,30.69516945,31.08219528,30.26613769,30.90218267,70620236
2005-01-18,30.65317345,31.34622022,30.53316288,30.78818293,89287341
2005-01-19,30.82419205,31.10621278,30.6741804,30.84219139,45571602
2005-01-20,30.692173,30.90218667,30.25414312,30.60816754,51300805
2005-01-24,30.40414619,31.28320944,30.33814328,30.81217497,93907843
2005-01-25,30.09813309,30.59616829,29.90911917,30.35615036,114963988
2005-01-27,30.36815834,30.78218815,30.22414755,30.30815304,96741397
2005-01-28,31.33721542,31.4092224,29.40207967,30.42215337,79472072
2005-01-31,31.94026756,32.07227665,31.36422764,31.50223757,85855126
2005-02-01,32.57929993,32.82231822,31.80524509,32.03626169,112269960
2005-02-02,32.01526642,32.84332258,31.81425082,32.65431189,68624103
2005-02-03,32.45930481,32.60631601,32.16228198,32.39029824,46163680
2005-02-04,32.23127747,32.70231195,31.94625643,32.64230668,55698469
2005-02-07,31.82325935,35.87054719,31.72125132,35.87054719,36173762
2005-02-08,32.03026199,32.20727418,31.74224374,31.92225635,50453651
2005-02-09,32.23127747,32.43229304,32.04526401,32.0572657,36176185
2005-02-10,32.55230331,32.68431236,31.91325785,32.27628353,49713070
2005-02-11,32.84632492,33.12234473,32.58830766,32.64531252,77901211
2005-02-14,32.61531067,33.19735457,32.3332932,33.11634631,53840435
2005-02-15,32.35429382,32.62131238,32.13227843,32.62131238,47321985
2005-02-16,32.1052742,32.63631084,31.92825878,32.34528891,50273330
2005-02-17,32.15328598,32.26729252,31.81125996,32.16228405,47137365
2005-02-18,32.05427933,32.57031719,31.86826579,32.16228502,60691531
2005-02-21,32.07226944,32.3302899,31.89825765,32.05727052,46948572
2005-02-22,32.37529373,32.48329939,31.92526213,32.04226907,59620726
2005-02-23,32.9003334,33.00234143,32.38429882,32.38429882,77989467
2005-02-24,32.82232285,33.21234914,32.73831738,33.02033481,69616806
2005-02-25,32.41129303,33.05633934,32.29428611,33.00233491,55788518
2005-02-28,33.37736893,33.60238475,32.15328219,32.41429991,106164094
2005-03-01,32.85531998,33.45236264,32.67230695,33.45236264,68262594
2005-03-02,32.98133469,33.11934459,32.67531384,32.82232502,72767349
2005-03-03,33.5183754,33.75239247,33.01433936,33.01433936,90881098
2005-03-04,34.32543182,34.40643687,33.57537702,33.57537702,121987730
2005-03-07,35.21648407,35.42950132,33.31435018,33.31435018,101548550
2005-03-08,35.46851349,35.62152231,34.93447321,35.33050358,101433671
2005-03-09,35.27349854,36.04755353,35.04548231,35.70852801,106666278
2005-03-10,35.64252853,35.82254119,35.07248632,35.28250322,75587613
2005-03-11,35.27949905,36.05055361,35.13248788,35.76253211,82768457
2005-03-14,34.74246597,35.51652106,34.56545053,35.24050121,49492780
2005-03-15,34.25342941,35.04848748,34.15442181,34.80246868,70095617
2005-03-16,34.46045303,34.67046678,34.05842488,34.26543821,59880508
2005-03-17,33.752388,34.4904378,33.49736799,34.14241427,65083999
2005-03-18,34.31343842,34.43644623,33.31136696,33.60238896,67256937
2005-03-21,33.58436966,34.61044401,33.48236167,34.38242784,38254691
2005-03-22,32.68431473,33.63838235,32.4683002,33.54837603,66773281
2005-03-23,33.1673584,34.19643375,32.36030169,32.64232244,191023424
2005-03-24,33.60237885,34.04640957,33.30235566,33.30235566,113013930
2005-03-28,33.96840286,34.40043186,33.69238309,33.72238412,56543733
2005-03-29,32.95134735,34.07642682,32.7083289,34.02242236,66827170
2005-03-30,32.59130478,33.28435465,32.34828646,32.88232347,81073602
2005-03-31,32.76532364,33.20635401,32.61531202,32.70831878,88299330
2005-04-01,33.8783989,33.99840625,32.87632773,33.42236647,70413811
2005-04-04,33.90539551,34.11540915,33.54837071,34.02240242,48299339
2005-04-05,33.36536026,34.19041919,33.21534867,33.95940256,54556466
2005-04-06,34.29842758,34.37643541,33.48236986,33.48236986,61530703
2005-04-07,33.92940903,34.61645501,33.8153993,34.37644026,51138382
2005-04-08,33.4133606,34.08240702,33.20634418,34.02240175,47054753
2005-04-11,32.84333038,33.42237392,32.70232324,33.42237392,26125348
2005-04-12,32.92432785,33.14334277,32.70231251,32.89432361,46659100
2005-04-13,32.73532104,33.17035055,32.58230901,33.06234488,28987919
2005-04-15,31.78725243,32.63631162,31.56523705,32.63631162,54798014
2005-04-18,31.11520576,31.62223902,30.90218845,31.62223902,62412014
2005-04-19,30.84218216,31.83225487,30.7221748,31.44222535,50673926
2005-04-20,31.80525208,31.91926179,30.90818929,30.99819561,60793889
2005-04-21,32.5763092,32.76232271,31.50223411,31.68224677,85251326
2005-04-22,32.852314,32.99032385,32.17426642,32.82231297,77975210
2005-04-25,32.8043251,32.93033332,32.37529644,32.70232028,48498327
2005-04-26,32.8313179,33.04433195,32.46829229,32.52229671,54222699
2005-04-27,32.34228897,33.57237641,32.00026624,33.30235745,187602973
2005-04-28,32.63331604,33.00234265,32.0032717,32.39029766,105195802
2005-04-29,31.68524551,33.0143406,31.50823329,33.0143406,52691821
2005-05-02,32.03326416,32.13227174,31.48122461,31.7722465,43024214
2005-05-03,32.45930481,32.58231261,31.53523806,31.98226931,48375663
2005-05-04,32.48329544,32.70231357,32.22227779,32.52230095,29381639
2005-05-05,32.47130203,32.84632624,32.35429189,32.567306,24326384
2005-05-06,32.94833374,33.03233921,32.40229496,32.40229496,64922192
2005-05-09,33.20635223,33.29935898,32.77432316,32.95733623,44323347
2005-05-10,32.6573143,33.34736389,32.59131137,33.22735652,31828111
2005-05-11,32.55230331,32.84932286,32.38128876,32.52230228,43816108
2005-05-12,33.13977814,33.28425206,32.86927502,33.19203494,51668659
2005-05-13,32.96763992,33.13670355,32.82931424,33.1059656,24848524
2005-05-16,33.21355438,33.42257833,33.04448747,33.04448747,33790996
2005-05-17,32.33443069,33.42566599,32.27295149,33.32115562,50494417
2005-05-18,32.55881882,32.68177391,32.1592123,32.46045343,62603483
2005-05-19,32.23297119,32.8907874,32.13153172,32.64487403,42422193
2005-05-20,31.9962883,32.39282391,31.69811806,32.2760138,59314715
2005-05-23,32.65410233,32.76476418,32.09157724,32.2145323,28727787
2005-05-24,32.64487839,32.93690035,32.37437529,32.77705581,51323478
2005-05-25,32.62336349,32.8293133,32.30674855,32.46044484,56454483
2005-05-26,32.60800171,32.79858424,32.37131061,32.64488791,108808070
2005-05-27,32.66025543,33.16130142,32.54344531,32.65103306,58721979
2005-05-30,32.38667679,32.87235214,32.27601492,32.67562138,31958688
2005-05-31,32.89080048,33.06908651,32.23913225,32.39897354,75922486
2005-06-01,33.25966263,33.45639336,32.95227003,33.07522839,61706710
2005-06-02,32.57418823,33.52402344,32.4942643,33.44410279,53623380
2005-06-03,34.00662613,34.16954153,32.46045045,32.46045045,131507128
2005-06-06,33.95436478,34.8027636,33.7514858,34.05887839,87661891
2005-06-07,33.68078995,34.16953941,33.50557806,33.93592247,58967210
2005-06-08,34.33245468,34.42774592,33.81296404,33.89288467,72495426
2005-06-09,34.36934662,34.65829451,34.22487267,34.47693437,56698538
2005-06-10,34.83043671,35.00564863,34.48923196,34.48923196,88373329
2005-06-13,35.01793289,36.88071989,34.46770434,34.85194012,45665964
2005-06-14,35.29152298,35.34992805,34.72284948,35.10401456,46370063
2005-06-15,35.34684753,35.47287674,34.90420662,34.90420662,48590532
2005-06-16,36.2874527,36.57947462,35.41139023,35.47286611,115223307
2005-06-17,36.90224457,37.22807864,35.9032235,36.27209201,126440530
2005-06-20,38.76195908,39.69642359,37.8920413,38.4238285,337512174
2005-06-21,39.72408676,39.83781946,38.17791127,38.85417235,230734168
2005-06-22,40.24050903,40.57556221,39.4689566,39.53043578,179770966
2005-06-23,39.99767303,40.27125034,39.75790781,40.21899352,89786122
2005-06-24,40.24665451,40.48334229,39.53350719,39.89930158,90283194
2005-06-27,39.8777771,41.49772815,39.66875317,39.83781679,174238637
2005-06-28,38.70355606,41.1903446,38.55600799,41.1903446,140205952
2005-06-29,39.45973969,39.77635143,38.89721448,38.97713512,123681858
2005-06-30,39.50276566,40.15443374,39.14004214,39.83781878,100769540
2005-07-01,39.35214615,39.65338723,39.19537572,39.53043215,49208211
2005-07-04,39.61650085,39.93004171,39.28451855,39.4689528,53426086
2005-07-05,39.22612,39.83782457,39.12775462,39.5919144,65828880
2005-07-06,39.66568375,39.77634561,39.18308254,39.18308254,47018524
2005-07-07,37.74449158,39.43206696,37.45862111,39.43206696,122340039
2005-07-08,38.13488007,38.60826221,37.80904599,38.60826221,77600621
2005-07-11,38.97098923,39.10009257,38.0027092,38.0027092,57751866
2005-07-12,39.24148178,39.59190881,38.76502556,39.03245784,71883881
2005-07-13,38.78961182,39.43205742,38.67587586,39.34598856,38361489
2005-07-14,39.43821716,39.76712537,38.18406352,38.83265756,117997062
2005-07-15,40.98439407,41.19034392,39.53043551,39.53043551,99419446
2005-07-18,40.68622589,41.36556122,40.46490542,41.00591175,109784920
2005-07-19,40.86143112,41.30100116,40.64318481,40.82147081,74060628
2005-07-20,41.74979019,41.98955537,40.94442907,40.94442907,81588474
2005-07-21,41.69754028,42.19243801,41.2303031,41.5592113,69635530
2005-07-22,42.39224243,42.50597843,41.69139481,41.80512753,53589574
2005-07-25,42.26928329,42.77032926,42.08792316,42.50597436,77096196
2005-07-26,42.49060059,42.56745038,41.81741691,42.11251301,61723656
2005-07-27,42.96399307,43.33593577,42.38302638,42.57360563,105898221
2005-07-28,187.9577942,187.9577942,187.9577942,187.9577942,0
2005-07-29,43.24063873,43.7662777,42.60434118,42.91173052,106627570
2005-08-01,43.51114655,43.64332401,42.81951798,43.21912779,62404620
2005-08-02,45.58295822,45.89034758,43.7109484,43.76627934,127336266
2005-08-03,43.92611694,46.71722704,43.68942916,46.71107879,366024503
2005-08-04,44.82983398,46.45592975,44.07980068,44.07980068,202590728
2005-08-05,44.61775208,45.48766661,44.40872482,44.87903286,112590409
2005-08-08,43.72939301,49.12102456,43.47118306,46.09630057,155661566
2005-08-09,43.50499344,44.55934212,43.19452671,43.89537751,124684979
2005-08-10,44.2304306,44.42716133,43.60027811,44.24580122,102268684
2005-08-11,44.1166954,44.8482874,43.8338958,44.42716211,92569484
2005-08-12,43.29289627,44.43024311,43.16686706,44.25195709,90467352
2005-08-16,43.02238846,43.64946358,42.85639567,43.31133632,72875687
2005-08-17,43.95378494,44.14129332,42.72729515,43.03468777,98007171
2005-08-18,43.54802704,45.73971912,43.35744455,44.26424516,121478124
2005-08-19,43.38818359,46.10859207,43.22833904,46.10859207,90752944
2005-08-22,42.99165344,43.8707903,42.70270556,43.6310251,70989812
2005-08-23,42.12173462,43.43429326,41.9926313,43.34207614,92582004
2005-08-24,42.71806717,42.85024459,41.99569762,42.23546276,96855547
2005-08-25,42.81029129,43.08386854,42.60126405,43.00394463,100857642
2005-08-26,42.95784378,43.27445881,42.64123203,43.00087823,50759283
2005-08-29,43.05619431,44.57163166,42.60740525,43.40354717,63972553
2005-08-30,43.50191879,43.63717035,42.97627988,43.21911918,62999919
2005-08-31,44.22736359,44.49479261,43.54188334,43.77242617,93999740
2005-09-01,44.67614365,44.84521054,44.20276487,44.20276487,74764182
2005-09-02,44.90976334,45.03886993,44.27039175,44.57163609,69581739
2005-09-05,44.90055847,45.32782885,44.76837771,45.00199471,52224536
2005-09-06,44.81140137,45.18027316,44.60237741,44.87902879,43420875
2005-09-08,45.41082001,45.83194207,45.08498591,45.12494623,74357032
2005-09-09,45.59524155,45.80119134,45.16181982,45.49380207,57343021
2005-09-12,46.26229477,46.34836367,45.74895223,45.81657967,52799613
2005-09-13,46.24999619,46.68956299,46.10552224,46.29303063,76416716
2005-09-14,45.55221176,46.47745707,45.28170537,46.10858859,59383645
2005-09-15,46.77255249,46.96620911,45.1925649,45.58602638,76116756
2005-09-16,46.97236252,47.20597948,46.47439065,46.96621427,54661723
2005-09-19,46.98158264,51.64162506,46.60041763,47.6086578,53922696
2005-09-20,47.8269043,48.01440938,46.47745952,47.03076226,135365077
2005-09-21,48.091259,48.26032263,46.10859087,47.95293332,160400406
2005-09-22,46.38217163,48.1988504,46.10859437,48.1988504,117798830
2005-09-23,45.97026443,47.21519557,45.43847728,47.21519557,147985891
2005-09-26,47.96831131,48.16811292,46.10859796,46.10859796,90435660
2005-09-27,48.44476318,48.93659009,47.95601368,48.56157331,99754361
2005-09-28,49.21017075,49.40690152,48.26033222,48.56772488,97726775
2005-09-29,49.6927681,50.00630567,49.18249649,49.18249649,99975589
2005-09-30,48.78596115,49.79113041,48.01440882,49.55136523,120956922
2005-10-03,48.82899857,49.35463751,48.26032518,48.26032518,67338023
2005-10-04,49.59131622,49.72964188,48.83206053,48.93657412,60690606
2005-10-05,49.30853271,49.79113725,49.06261926,49.67432713,53923117
2005-10-06,48.61997223,49.18249737,48.3771362,49.18249737,83636940
2005-10-07,48.46934509,48.87202561,47.68857375,48.87202561,111805490
2005-10-10,48.13430023,48.74600811,47.97138154,48.5062429,52026164
2005-10-11,48.49394989,48.61690827,47.46111987,48.38329129,53107808
2005-10-13,47.66091919,48.74600926,47.52874173,48.30336503,84604085
2005-10-14,46.96006393,47.79309222,46.81558999,47.64554744,102288851
2005-10-17,47.3996315,47.94063775,46.66496863,47.7930897,87172339
2005-10-18,46.50513077,48.03901003,46.01638125,47.79002245,87963924
2005-10-19,45.94259644,46.58811627,45.18641474,46.11780831,122569754
2005-10-20,45.99486923,47.08610771,45.31246297,46.41599466,106523223
2005-10-21,47.41192627,47.52258484,45.69361304,46.35450022,133090971
2005-10-24,46.54508591,47.6732103,46.35450341,47.35045035,68344505
2005-10-25,47.19059753,47.91604122,46.72643786,46.78791702,70279578
2005-10-26,46.94161987,47.63939655,46.80636831,47.33200395,59117043
2005-10-27,46.12702942,47.32585194,45.81041776,47.09223502,148738838
2005-10-28,45.5921669,46.64036715,45.34010527,46.41597262,86146124
2005-10-31,46.87707138,47.02461945,45.34011806,45.34011806,66613295
2005-11-02,47.81154633,47.91605997,46.52358039,46.95392488,72144349
2005-11-04,47.81154633,47.81154633,47.81154633,47.81154633,0
2005-11-07,48.44476318,48.610756,47.02461997,47.02461997,71521727
2005-11-08,48.59538651,48.87511204,48.10663699,48.87511204,60874064
2005-11-09,48.63841629,49.23782762,48.38943202,48.6906731,59545592
2005-11-10,48.30335617,48.89662249,48.14351491,48.77673827,45070188
2005-11-11,48.89970016,49.44378056,48.38328359,48.38328359,70424608
2005-11-14,49.08721542,49.36693768,48.32795943,48.87511403,44978599
2005-11-16,50.25528717,50.35057513,49.24396973,49.24396973,80866742
2005-11-17,50.98380661,51.146722,45.18641764,45.18641764,83636814
2005-11-18,50.7901535,51.33423392,50.63338307,51.14672554,52042255
2005-11-21,50.96843719,51.26353332,50.46124299,50.78092882,72091861
2005-11-22,50.36902618,51.57707122,50.10467129,51.00225287,96006908
2005-11-23,51.14979935,51.26660946,50.32906754,50.47354148,80664015
2005-11-24,51.89368439,52.15804257,51.21127828,51.21127828,82044219
2005-11-25,51.80454254,52.01049567,51.41723255,52.01049567,65803378
2005-11-28,52.12729645,52.25639976,51.81068477,52.01048963,52587586
2005-11-29,52.14268112,53.23084214,51.67852126,52.20723444,113205258
2005-11-30,51.19282913,52.59145659,50.97150869,52.26869666,88891688
2005-12-01,51.61395645,51.84449927,51.04220895,51.21127588,85128004
2005-12-02,51.60473251,52.20722122,51.33422939,51.76457706,56707221
2005-12-05,51.65699005,52.37321147,51.39570929,52.07196711,53802777
2005-12-06,51.44182587,52.05968201,51.02684874,51.76458585,70506198
2005-12-07,51.85372925,52.25026492,50.96536993,51.64163114,73922461
2005-12-08,52.01970291,52.39164548,51.34959343,52.25639394,66309469
2005-12-09,53.07712936,53.1724206,51.64161587,51.64161587,90717219
2005-12-12,53.06792068,53.6949959,52.87426404,53.24620671,37374178
2005-12-13,53.58433914,53.76262517,52.82815728,53.23391533,56156161
2005-12-14,52.99107361,53.69499533,52.62527591,53.49519373,55358288
2005-12-15,51.9643898,53.17243496,51.58629888,53.11710402,73842272
2005-12-16,52.21644592,52.50231969,51.77073087,52.25640624,67600031
2005-12-19,52.69596863,52.96339762,52.50231202,52.50231202,34209980
2005-12-20,52.53613281,53.28309226,52.39473299,52.85889279,50743906
2005-12-21,52.88040543,53.08021029,52.19799936,52.63141788,52644388
2005-12-22,52.6221962,53.47059173,52.45312929,53.11709386,80228450
